Store,Dept,Date,Weekly_Sales,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Year,Month,Week,max,min,mean,median,std,Total_MarkDown
1,11,6/24/2020,35028.61,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,44553.45,16107.93,24919.27063,23607.73,6135.183123,0
1,60,6/24/2020,624.8,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,2226.4,589.6,1020.995804,985.6,238.6568548,0
1,25,6/24/2020,11050.45,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,17880.04,5272.76,10152.33678,10225.67,1975.402197,0
1,20,6/24/2020,3696.8,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,7272.2,2464.49,4091.571538,3985.35,921.3118931,0
1,81,6/24/2020,27718.78,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,36081.52,24041.67,29780.69657,29979.34,1849.372057,0
1,35,6/24/2020,2143,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,4279,1341.83,2535.730909,2535.58,589.2246263,0
1,34,6/24/2020,9302.69,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,17933,7074.5,11530.83168,11105.36,2451.833222,0
1,28,6/24/2020,304.32,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,1151.63,258.1,593.113986,557.94,212.4368808,0
1,22,6/24/2020,5829.38,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,20555.07,5133.32,8052.076154,7416.29,2567.297148,0
1,67,6/24/2020,10100.59,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,21228.22,3796.96,7436.017343,6105.29,3552.203604,0
1,6,6/24/2020,3020.07,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,28497.52,-139.65,4801.78014,4132.61,3317.432691,0
1,36,6/24/2020,3426,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,5850,64.5,1476.203566,1144,1139.133695,0
1,31,6/24/2020,1032.1,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,10581.34,901.11,2408.533287,1932.64,1599.208762,0
1,82,6/24/2020,23442.18,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,63787.12,15881.65,20727.86091,19854.55,5896.743538,0
1,12,6/24/2020,10438.17,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,15560.17,6605.12,10566.54531,10724.56,1743.067882,0
1,14,6/24/2020,13580.61,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,47983.72,9918.05,15268.55091,13579.21,5667.135875,0
1,49,6/24/2020,10370.58,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,17190.6,7291.66,11437.93126,11313.7,2007.971573,0
1,40,6/24/2020,49621.61,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,68569.53,48943.99,58510.40916,58214.46,4264.078123,0
1,79,6/24/2020,29394.35,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,48373.55,24738.86,33974.79294,32156.49,5728.899399,0
1,91,6/24/2020,58934.29,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,76603.53,48263.59,64238.94343,64022.49,6063.276662,0
1,5,6/24/2020,21695.24,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,85676.09,11570.27,24257.94112,21183.42,11330.2865,0
1,94,6/24/2020,60233.74,A,151315,83.58,3.594,215.0910982,7.682,0,2020,6,25,86052.03,45989.26,63180.56818,62767.87,6605.06502,0
1,3,7/1/2020,8070.64,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,51159.17,6165.73,13150.47804,10366.85,8708.978853,0
1,4,7/1/2020,36451.71,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,47893.23,32497.43,36964.15448,36579.96,2930.698313,0
1,93,7/1/2020,68650.5,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,97979.96,55082.4,71699.18238,72089.33,9300.200076,0
1,9,7/1/2020,23809.04,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,50675.72,11355.87,28062.05224,27333.83,8422.254593,0
1,46,7/1/2020,20260.49,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,54830.17,15209.45,19662.98986,18879.72,4418.225031,0
1,85,7/1/2020,2791.58,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,9020.76,2360.35,3685.875524,3422.49,1123.845618,0
1,31,7/1/2020,1391.6,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,10581.34,901.11,2408.533287,1932.64,1599.208762,0
1,2,7/1/2020,45247.74,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,65615.36,35819.83,46102.09042,45561.85,3440.673222,0
1,12,7/1/2020,11414.72,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,15560.17,6605.12,10566.54531,10724.56,1743.067882,0
1,22,7/1/2020,6407.25,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,20555.07,5133.32,8052.076154,7416.29,2567.297148,0
1,25,7/1/2020,10158.06,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,17880.04,5272.76,10152.33678,10225.67,1975.402197,0
1,60,7/1/2020,1126.4,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,2226.4,589.6,1020.995804,985.6,238.6568548,0
1,11,7/1/2020,33808.27,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,44553.45,16107.93,24919.27063,23607.73,6135.183123,0
1,44,7/1/2020,4061.53,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,9623.65,2940.67,4872.724406,4552.77,1159.512673,0
1,72,7/1/2020,37493.58,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,203670.47,30051.47,47390.6449,41104.42,23056.47445,0
1,74,7/1/2020,10969.87,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,20182.75,7583.13,11652.82741,11361.36,2119.986325,0
1,10,7/1/2020,29583.91,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,43718.05,23058.41,31033.38636,30888.69,3509.190495,0
1,5,7/1/2020,19239.86,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,85676.09,11570.27,24257.94112,21183.42,11330.2865,0
1,30,7/1/2020,4202.83,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,5735,1986.16,3415.295035,3336.7,787.2616368,0
1,8,7/1/2020,34063.23,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,42663.75,31061.21,35718.25762,35356.12,2490.769188,0
1,55,7/1/2020,9175.14,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,48876.91,6962.22,12817.84336,10911.03,6148.786846,0
1,94,7/1/2020,64090.76,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,86052.03,45989.26,63180.56818,62767.87,6605.06502,0
1,21,7/1/2020,6546.71,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,13551.98,5898.29,7808.450559,7662.31,1067.245018,0
1,91,7/1/2020,61103.02,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,76603.53,48263.59,64238.94343,64022.49,6063.276662,0
1,40,7/1/2020,54963.04,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,68569.53,48943.99,58510.40916,58214.46,4264.078123,0
1,49,7/1/2020,12148.34,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,17190.6,7291.66,11437.93126,11313.7,2007.971573,0
1,19,7/1/2020,750.76,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,2600.99,489.9,1259.018531,1229.72,394.0272661,0
1,81,7/1/2020,29039.19,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,36081.52,24041.67,29780.69657,29979.34,1849.372057,0
1,71,7/1/2020,2172.68,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,7561.4,1027.53,2732.473357,2577.78,1018.142751,0
1,20,7/1/2020,5342.26,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,7272.2,2464.49,4091.571538,3985.35,921.3118931,0
1,7,7/1/2020,23747.1,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,166697.72,9194.61,24566.48741,20212.71,18808.95846,0
1,23,7/1/2020,19484.78,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,62381,13053.74,21623.18469,20704.87,5973.220675,0
1,26,7/1/2020,5701.4,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,14479.39,4010.16,6767.997273,6253.05,1905.108021,0
1,52,7/1/2020,2260.23,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,4205.67,1218.46,2355.439371,2231.45,678.9606435,0
1,33,7/1/2020,4205.16,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,14881.25,2350.29,5946.431189,5070.49,2494.816814,0
1,42,7/1/2020,7638.89,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,10220.35,5756.34,7940.326224,7935.25,850.7052976,0
1,97,7/1/2020,36457.02,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,43995.15,28457.31,35207.34881,35362.9,3388.496723,0
1,16,7/1/2020,33435.46,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,59543.22,4594.95,24151.06133,21143.58,15457.0226,0
1,56,7/1/2020,1996.97,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,16347.63,283.82,4000.480629,1980.42,4020.302475,0
1,32,7/1/2020,6678.89,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,43995.62,3152.72,8202.668392,6939.97,5041.978717,0
1,80,7/1/2020,16980.03,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,22615.85,7320.66,17139.31462,16973.96,2414.333401,0
1,58,7/1/2020,2650,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,7790,570,3372.474476,3296,1542.183327,0
1,17,7/1/2020,7424.91,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,19842,5913.51,9196.557902,8712.44,2025.029196,0
1,1,7/1/2020,15363.5,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,57592.12,14537.37,22513.32294,18535.48,9854.349032,0
1,27,7/1/2020,623.57,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,5131.93,623.57,1374.64965,1167,687.9051992,0
1,96,7/1/2020,38496.08,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,52101.28,5265.09,33251.83164,32701.055,6028.14227,0
1,6,7/1/2020,4047.92,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,28497.52,-139.65,4801.78014,4132.61,3317.432691,0
1,98,7/1/2020,8283.28,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,20732.04,8283.28,11827.77077,11424.42,2081.131442,0
1,34,7/1/2020,11695.86,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,17933,7074.5,11530.83168,11105.36,2451.833222,0
1,13,7/1/2020,37414.14,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,44863.15,32782.17,38692.88049,38347.52,2509.848052,0
1,59,7/1/2020,202.78,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,18016.74,107.13,857.7751049,354,1880.958217,0
1,29,7/1/2020,3750,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,14065.97,2978.08,4651.04021,4158.06,1582.879201,0
1,83,7/1/2020,4673.3,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,9660.09,2847.62,5704.048951,5551.16,1172.912138,0
1,18,7/1/2020,0.5,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,53845.12,-1.27,7765.304425,2303.36,11435.69263,0
1,37,7/1/2020,2528.27,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,3816.82,1943.14,2800.495105,2776.22,369.59582,0
1,79,7/1/2020,35335.8,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,48373.55,24738.86,33974.79294,32156.49,5728.899399,0
1,35,7/1/2020,2535.58,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,4279,1341.83,2535.730909,2535.58,589.2246263,0
1,28,7/1/2020,436.66,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,1151.63,258.1,593.113986,557.94,212.4368808,0
1,41,7/1/2020,246.87,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,4164.38,163.37,1064.76965,885.27,720.9332673,0
1,36,7/1/2020,3066,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,5850,64.5,1476.203566,1144,1139.133695,0
1,14,7/1/2020,13459.55,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,47983.72,9918.05,15268.55091,13579.21,5667.135875,0
1,24,7/1/2020,4108.54,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,17223.95,2646.13,6187.38972,5164.1,2988.175068,0
1,67,7/1/2020,4219.62,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,21228.22,3796.96,7436.017343,6105.29,3552.203604,0
1,38,7/1/2020,68879.85,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,127811.89,55973.77,79978.22259,77567.96,12540.94899,0
1,82,7/1/2020,20927.08,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,63787.12,15881.65,20727.86091,19854.55,5896.743538,0
1,87,7/1/2020,55289.47,A,151315,85.55,3.524,215.1841368,7.962,0,2020,7,26,68503.09,18911.79,46006.2772,46467.94,9269.715751,0
1,74,7/8/2020,9759.79,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,20182.75,7583.13,11652.82741,11361.36,2119.986325,0
1,26,7/8/2020,5172.07,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,14479.39,4010.16,6767.997273,6253.05,1905.108021,0
1,81,7/8/2020,30907.17,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,36081.52,24041.67,29780.69657,29979.34,1849.372057,0
1,5,7/8/2020,17989.45,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,85676.09,11570.27,24257.94112,21183.42,11330.2865,0
1,11,7/8/2020,31642.79,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,44553.45,16107.93,24919.27063,23607.73,6135.183123,0
1,60,7/8/2020,818.4,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,2226.4,589.6,1020.995804,985.6,238.6568548,0
1,1,7/8/2020,16148.87,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,57592.12,14537.37,22513.32294,18535.48,9854.349032,0
1,91,7/8/2020,69752.06,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,76603.53,48263.59,64238.94343,64022.49,6063.276662,0
1,80,7/8/2020,16737.68,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,22615.85,7320.66,17139.31462,16973.96,2414.333401,0
1,32,7/8/2020,7014.83,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,43995.62,3152.72,8202.668392,6939.97,5041.978717,0
1,49,7/8/2020,8995.6,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,17190.6,7291.66,11437.93126,11313.7,2007.971573,0
1,4,7/8/2020,39149.99,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,47893.23,32497.43,36964.15448,36579.96,2930.698313,0
1,94,7/8/2020,68829.04,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,86052.03,45989.26,63180.56818,62767.87,6605.06502,0
1,27,7/8/2020,677.97,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,5131.93,623.57,1374.64965,1167,687.9051992,0
1,72,7/8/2020,32577.03,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,203670.47,30051.47,47390.6449,41104.42,23056.47445,0
1,20,7/8/2020,4786.95,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,7272.2,2464.49,4091.571538,3985.35,921.3118931,0
1,7,7/8/2020,20691.6,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,166697.72,9194.61,24566.48741,20212.71,18808.95846,0
1,33,7/8/2020,3534.69,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,14881.25,2350.29,5946.431189,5070.49,2494.816814,0
1,52,7/8/2020,1435.73,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,4205.67,1218.46,2355.439371,2231.45,678.9606435,0
1,42,7/8/2020,6616.75,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,10220.35,5756.34,7940.326224,7935.25,850.7052976,0
1,58,7/8/2020,4875,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,7790,570,3372.474476,3296,1542.183327,0
1,21,7/8/2020,6943.22,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,13551.98,5898.29,7808.450559,7662.31,1067.245018,0
1,56,7/8/2020,1145.04,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,16347.63,283.82,4000.480629,1980.42,4020.302475,0
1,97,7/8/2020,39544.16,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,43995.15,28457.31,35207.34881,35362.9,3388.496723,0
1,16,7/8/2020,32379.77,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,59543.22,4594.95,24151.06133,21143.58,15457.0226,0
1,35,7/8/2020,2552.52,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,4279,1341.83,2535.730909,2535.58,589.2246263,0
1,17,7/8/2020,8444.58,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,19842,5913.51,9196.557902,8712.44,2025.029196,0
1,8,7/8/2020,35582.39,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,42663.75,31061.21,35718.25762,35356.12,2490.769188,0
1,79,7/8/2020,36448.88,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,48373.55,24738.86,33974.79294,32156.49,5728.899399,0
1,40,7/8/2020,54701.65,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,68569.53,48943.99,58510.40916,58214.46,4264.078123,0
1,54,7/8/2020,48.16,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,616,-50,90.92105263,53.16,99.55917105,0
1,6,7/8/2020,3412.08,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,28497.52,-139.65,4801.78014,4132.61,3317.432691,0
1,44,7/8/2020,3590.9,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,9623.65,2940.67,4872.724406,4552.77,1159.512673,0
1,22,7/8/2020,6244.32,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,20555.07,5133.32,8052.076154,7416.29,2567.297148,0
1,83,7/8/2020,5932.71,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,9660.09,2847.62,5704.048951,5551.16,1172.912138,0
1,30,7/8/2020,4308.14,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,5735,1986.16,3415.295035,3336.7,787.2616368,0
1,29,7/8/2020,4581.24,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,14065.97,2978.08,4651.04021,4158.06,1582.879201,0
1,37,7/8/2020,2633.47,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,3816.82,1943.14,2800.495105,2776.22,369.59582,0
1,13,7/8/2020,38193.09,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,44863.15,32782.17,38692.88049,38347.52,2509.848052,0
1,3,7/8/2020,7366.5,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,51159.17,6165.73,13150.47804,10366.85,8708.978853,0
1,2,7/8/2020,44623.23,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,65615.36,35819.83,46102.09042,45561.85,3440.673222,0
1,23,7/8/2020,19567.15,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,62381,13053.74,21623.18469,20704.87,5973.220675,0
1,85,7/8/2020,2898.9,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,9020.76,2360.35,3685.875524,3422.49,1123.845618,0
1,9,7/8/2020,24644.78,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,50675.72,11355.87,28062.05224,27333.83,8422.254593,0
1,31,7/8/2020,2217.51,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,10581.34,901.11,2408.533287,1932.64,1599.208762,0
1,25,7/8/2020,10506.09,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,17880.04,5272.76,10152.33678,10225.67,1975.402197,0
1,12,7/8/2020,12384.1,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,15560.17,6605.12,10566.54531,10724.56,1743.067882,0
1,10,7/8/2020,31714.81,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,43718.05,23058.41,31033.38636,30888.69,3509.190495,0
1,41,7/8/2020,651.5,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,4164.38,163.37,1064.76965,885.27,720.9332673,0
1,46,7/8/2020,20819.37,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,54830.17,15209.45,19662.98986,18879.72,4418.225031,0
1,96,7/8/2020,42248.59,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,52101.28,5265.09,33251.83164,32701.055,6028.14227,0
1,71,7/8/2020,2096.32,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,7561.4,1027.53,2732.473357,2577.78,1018.142751,0
1,67,7/8/2020,3796.96,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,21228.22,3796.96,7436.017343,6105.29,3552.203604,0
1,38,7/8/2020,70660.17,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,127811.89,55973.77,79978.22259,77567.96,12540.94899,0
1,82,7/8/2020,21765.06,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,63787.12,15881.65,20727.86091,19854.55,5896.743538,0
1,59,7/8/2020,233.81,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,18016.74,107.13,857.7751049,354,1880.958217,0
1,28,7/8/2020,423.27,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,1151.63,258.1,593.113986,557.94,212.4368808,0
1,24,7/8/2020,3217.71,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,17223.95,2646.13,6187.38972,5164.1,2988.175068,0
1,34,7/8/2020,13311.92,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,17933,7074.5,11530.83168,11105.36,2451.833222,0
1,55,7/8/2020,9191.89,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,48876.91,6962.22,12817.84336,10911.03,6148.786846,0
1,87,7/8/2020,49784.22,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,68503.09,18911.79,46006.2772,46467.94,9269.715751,0
1,14,7/8/2020,11578.97,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,47983.72,9918.05,15268.55091,13579.21,5667.135875,0
1,98,7/8/2020,10753.17,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,20732.04,8283.28,11827.77077,11424.42,2081.131442,0
1,36,7/8/2020,2611,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,5850,64.5,1476.203566,1144,1139.133695,0
1,19,7/8/2020,624.94,A,151315,85.83,3.48,215.2771754,7.962,0,2020,7,27,2600.99,489.9,1259.018531,1229.72,394.0272661,0
1,24,7/15/2020,2646.13,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,17223.95,2646.13,6187.38972,5164.1,2988.175068,0
1,1,7/15/2020,15654.85,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,57592.12,14537.37,22513.32294,18535.48,9854.349032,0
1,42,7/15/2020,7068.99,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,10220.35,5756.34,7940.326224,7935.25,850.7052976,0
1,44,7/15/2020,3632.48,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,9623.65,2940.67,4872.724406,4552.77,1159.512673,0
1,82,7/15/2020,18346.17,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,63787.12,15881.65,20727.86091,19854.55,5896.743538,0
1,17,7/15/2020,7205.38,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,19842,5913.51,9196.557902,8712.44,2025.029196,0
1,96,7/15/2020,32265.16,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,52101.28,5265.09,33251.83164,32701.055,6028.14227,0
1,11,7/15/2020,37603.73,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,44553.45,16107.93,24919.27063,23607.73,6135.183123,0
1,7,7/15/2020,14805.42,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,166697.72,9194.61,24566.48741,20212.71,18808.95846,0
1,98,7/15/2020,9565.83,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,20732.04,8283.28,11827.77077,11424.42,2081.131442,0
1,41,7/15/2020,364.88,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,4164.38,163.37,1064.76965,885.27,720.9332673,0
1,18,7/15/2020,0.3,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,53845.12,-1.27,7765.304425,2303.36,11435.69263,0
1,20,7/15/2020,3834.98,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,7272.2,2464.49,4091.571538,3985.35,921.3118931,0
1,19,7/15/2020,1039.1,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,2600.99,489.9,1259.018531,1229.72,394.0272661,0
1,85,7/15/2020,2775.16,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,9020.76,2360.35,3685.875524,3422.49,1123.845618,0
1,28,7/15/2020,350.95,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,1151.63,258.1,593.113986,557.94,212.4368808,0
1,46,7/15/2020,18825.83,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,54830.17,15209.45,19662.98986,18879.72,4418.225031,0
1,22,7/15/2020,5623.44,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,20555.07,5133.32,8052.076154,7416.29,2567.297148,0
1,32,7/15/2020,6235.95,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,43995.62,3152.72,8202.668392,6939.97,5041.978717,0
1,21,7/15/2020,7118.71,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,13551.98,5898.29,7808.450559,7662.31,1067.245018,0
1,26,7/15/2020,4887.42,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,14479.39,4010.16,6767.997273,6253.05,1905.108021,0
1,83,7/15/2020,5984.9,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,9660.09,2847.62,5704.048951,5551.16,1172.912138,0
1,40,7/15/2020,50544.99,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,68569.53,48943.99,58510.40916,58214.46,4264.078123,0
1,94,7/15/2020,66176.37,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,86052.03,45989.26,63180.56818,62767.87,6605.06502,0
1,2,7/15/2020,43260.96,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,65615.36,35819.83,46102.09042,45561.85,3440.673222,0
1,35,7/15/2020,2332.95,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,4279,1341.83,2535.730909,2535.58,589.2246263,0
1,72,7/15/2020,37570.26,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,203670.47,30051.47,47390.6449,41104.42,23056.47445,0
1,97,7/15/2020,38860.63,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,43995.15,28457.31,35207.34881,35362.9,3388.496723,0
1,81,7/15/2020,27839.64,A,151315,88.54,3.575,215.3611087,7.962,0,2020,7,28,36081.52,24041.67,29780.69657,29979.34,1849.372057,0
